Layer,MSE,Image_Type
layer1_0,0.036604583,onsample
layer1_0,0.039058935,onsample
layer1_0,0.02011264,onsample
layer1_0,0.035758335,onsample
layer1_0,0.03969397,onsample
layer1_0,0.03449744,onsample
layer1_0,0.03294326,onsample
layer1_0,0.036478885,onsample
layer1_0,0.03058493,onsample
layer1_0,0.033681024,onsample
layer1_0,0.03961421,onsample
layer1_0,0.03735895,onsample
layer1_0,0.035506167,onsample
layer1_0,0.04069816,onsample
layer1_0,0.0402902,onsample
layer1_0,0.0393844,onsample
layer1_0,0.034841646,onsample
layer1_0,0.038889714,onsample
layer1_0,0.037810802,onsample
layer1_0,0.037066218,onsample
layer1_0,0.03666424,onsample
layer1_0,0.026989538,onsample
layer1_0,0.035362337,onsample
layer1_0,0.032577895,onsample
layer1_0,0.023672748,onsample
layer1_0,0.03682462,onsample
layer1_0,0.032314904,onsample
layer1_0,0.036329016,onsample
layer1_0,0.035407662,onsample
layer1_0,0.040372893,onsample
layer1_0,0.03679076,onsample
layer1_0,0.020909756,onsample
layer1_0,0.03524827,onsample
layer1_0,0.033986636,onsample
layer1_0,0.027071815,onsample
layer1_0,0.029480744,onsample
layer1_0,0.03718854,onsample
layer1_0,0.05345147,onsample
layer1_0,0.041582707,onsample
layer1_0,0.028323239,onsample
layer1_0,0.039010584,onsample
layer1_0,0.034386884,onsample
layer1_0,0.033911355,onsample
layer1_0,0.036893595,onsample
layer1_0,0.03943362,onsample
layer1_0,0.038284663,onsample
layer1_0,0.037567597,onsample
layer1_0,0.03892678,onsample
layer1_0,0.036788557,onsample
layer1_0,0.053343445,onsample
layer1_0,0.034738015,onsample
layer1_0,0.03609169,onsample
layer1_0,0.035688475,onsample
layer1_0,0.035137035,onsample
layer1_0,0.03899137,onsample
layer1_0,0.03399997,onsample
layer1_0,0.0323979,onsample
layer1_0,0.03452791,onsample
layer1_0,0.02489509,onsample
layer1_0,0.0275561,onsample
layer1_0,0.037021283,onsample
layer1_0,0.04023824,onsample
layer1_0,0.04088649,onsample
layer1_0,0.038646083,onsample
layer1_0,0.03411606,onsample
layer1_0,0.036054924,onsample
layer1_0,0.039204564,onsample
layer1_0,0.030334542,onsample
layer1_0,0.038354095,onsample
layer1_0,0.037036993,onsample
layer1_0,0.025119392,onsample
layer1_0,0.039449483,onsample
layer1_0,0.036185674,onsample
layer1_0,0.038577236,onsample
layer1_0,0.028615292,onsample
layer1_0,0.033781644,onsample
layer1_0,0.029845785,onsample
layer1_0,0.037695266,onsample
layer1_0,0.03696979,onsample
layer1_0,0.036242012,onsample
layer1_0,0.033458155,onsample
layer1_0,0.03653125,onsample
layer1_0,0.041023664,onsample
layer1_0,0.038069814,onsample
layer1_0,0.038972884,onsample
layer1_0,0.02990316,onsample
layer1_0,0.033956196,onsample
layer1_0,0.03420512,onsample
layer1_0,0.035736006,onsample
layer1_0,0.024938669,onsample
layer1_0,0.038254578,onsample
layer1_0,0.032756753,onsample
layer1_0,0.022256987,onsample
layer1_0,0.027871344,onsample
layer1_0,0.03729927,onsample
layer1_0,0.036251113,onsample
layer1_0,0.033651706,onsample
layer1_0,0.040704507,onsample
layer1_0,0.032535788,onsample
layer1_0,0.05938582,onsample
layer1_0,0.028992616,onsample
layer1_0,0.03394168,onsample
layer1_0,0.033646524,onsample
layer1_0,0.038706377,onsample
layer1_0,0.037783105,onsample
layer1_0,0.033870958,onsample
layer1_0,0.036956325,onsample
layer1_0,0.037446015,onsample
layer1_0,0.040131953,onsample
layer1_0,0.033243343,onsample
layer1_0,0.03443108,onsample
layer1_0,0.040597323,onsample
layer1_0,0.037595127,onsample
layer1_0,0.031166576,onsample
layer1_0,0.026484234,onsample
layer1_0,0.03485239,onsample
layer1_0,0.037056427,onsample
layer1_0,0.030708684,onsample
layer1_0,0.03511779,onsample
layer1_0,0.035273,onsample
layer1_0,0.035796147,onsample
layer1_0,0.034194585,onsample
layer1_0,0.020645665,onsample
layer1_0,0.02755982,onsample
layer1_0,0.040833645,onsample
layer1_0,0.035722688,onsample
layer1_0,0.02796466,onsample
layer1_0,0.03531224,onsample
layer1_0,0.037504364,onsample
layer1_0,0.038104355,onsample
layer1_0,0.03453407,onsample
layer1_0,0.02840672,onsample
layer1_0,0.02984789,onsample
layer1_0,0.030339366,onsample
layer1_0,0.039290536,onsample
layer1_0,0.034240466,onsample
layer1_0,0.035154138,onsample
layer1_0,0.034821667,onsample
layer1_0,0.034038443,onsample
layer1_0,0.03481492,onsample
layer1_0,0.04084883,onsample
layer1_0,0.0341408,onsample
layer1_0,0.037700284,onsample
layer1_0,0.030983282,onsample
layer1_0,0.033085275,onsample
layer1_0,0.055646796,onsample
layer1_0,0.040726654,onsample
layer1_0,0.026702628,onsample
layer1_0,0.034623507,onsample
layer1_0,0.0278404,onsample
layer1_0,0.034578327,onsample
layer1_0,0.040141888,onsample
layer1_0,0.02344413,onsample
layer1_0,0.03585982,onsample
layer1_0,0.03770042,onsample
layer1_0,0.037785023,onsample
layer1_0,0.031910554,onsample
layer1_0,0.03403826,onsample
layer1_0,0.032611202,onsample
layer1_0,0.03396878,onsample
layer1_0,0.025493437,onsample
layer1_0,0.03631933,onsample
layer1_0,0.03448359,onsample
layer1_0,0.038159616,onsample
layer1_0,0.03577884,onsample
layer1_0,0.036309876,onsample
layer1_0,0.032504927,onsample
layer1_0,0.039994106,onsample
layer1_0,0.030453332,onsample
layer1_0,0.039999403,onsample
layer1_0,0.042659584,onsample
layer1_0,0.036313035,onsample
layer1_0,0.03346337,onsample
layer1_0,0.04111835,onsample
layer1_0,0.03439121,onsample
layer1_0,0.026231345,onsample
layer1_0,0.037813384,onsample
layer1_0,0.03610368,onsample
layer1_0,0.037838634,onsample
layer1_0,0.03892246,onsample
layer1_0,0.036770523,onsample
layer1_0,0.044864018,onsample
layer1_0,0.040811703,onsample
layer1_0,0.03388949,onsample
layer1_0,0.03667724,onsample
layer1_0,0.032187797,onsample
layer1_0,0.034632143,onsample
layer1_0,0.034466576,onsample
layer1_0,0.03656264,onsample
layer1_0,0.024520312,onsample
layer1_0,0.034582414,onsample
layer1_0,0.03790491,onsample
layer1_0,0.03523863,onsample
layer1_0,0.039349537,onsample
layer1_0,0.033770192,onsample
layer1_0,0.041327376,onsample
layer1_0,0.032576825,onsample
layer1_0,0.020053849,onsample
layer1_0,0.041180383,onsample
layer1_0,0.026598651,onsample
layer1_0,0.033723656,onsample
layer1_0,0.03396511,onsample
layer1_0,0.02038749,onsample
layer1_0,0.040637635,onsample
layer1_0,0.056744054,onsample
layer1_0,0.023926703,onsample
layer1_0,0.04062042,onsample
layer1_0,0.018997945,onsample
layer1_0,0.032495636,onsample
layer1_0,0.033928916,onsample
layer1_0,0.04327834,onsample
layer1_0,0.040130183,onsample
layer1_0,0.0496185,onsample
layer1_0,0.029597607,onsample
layer1_0,0.03669931,onsample
layer1_0,0.034553014,onsample
layer1_0,0.034913965,onsample
layer1_0,0.032982863,onsample
layer1_0,0.038731527,onsample
layer1_0,0.036569852,onsample
layer1_0,0.03392907,onsample
layer1_0,0.029939635,onsample
layer1_0,0.0277534,onsample
layer1_0,0.04036509,onsample
layer1_0,0.030268759,onsample
layer1_0,0.03430774,onsample
layer1_0,0.024774948,onsample
layer1_0,0.033877976,onsample
layer1_0,0.036372706,onsample
layer1_0,0.020390034,onsample
layer1_0,0.035475183,onsample
layer1_0,0.066232115,onsample
layer1_0,0.024257613,onsample
layer1_0,0.039730053,onsample
layer1_0,0.033265904,onsample
layer1_0,0.034711372,onsample
layer1_0,0.036897253,onsample
layer1_0,0.041156933,onsample
layer1_0,0.058268256,onsample
layer1_0,0.030022971,onsample
layer1_0,0.035459187,onsample
layer1_0,0.035927363,onsample
layer1_0,0.02478461,onsample
layer1_0,0.04034402,onsample
layer1_0,0.036848463,onsample
layer1_0,0.039645553,onsample
layer1_0,0.035152707,onsample
layer1_0,0.033043396,onsample
layer1_0,0.037939362,onsample
layer1_0,0.034047917,onsample
layer1_0,0.024461446,onsample
layer1_0,0.039666872,onsample
layer1_0,0.038382787,onsample
layer1_0,0.055066936,onsample
layer1_0,0.03422302,onsample
layer1_0,0.029256959,onsample
layer1_0,0.034913015,onsample
layer1_0,0.036823977,onsample
layer1_0,0.03363945,onsample
layer1_0,0.034802407,onsample
layer1_0,0.034979206,onsample
layer1_0,0.04089191,onsample
layer1_0,0.0381187,onsample
layer1_0,0.033887643,onsample
layer1_0,0.03856707,onsample
layer1_0,0.037453298,onsample
layer1_0,0.036819678,onsample
layer1_0,0.034233335,onsample
layer1_0,0.07493387,onsample
layer1_0,0.02973686,onsample
layer1_0,0.021198973,onsample
layer1_0,0.032310285,onsample
layer1_0,0.039909083,onsample
layer1_0,0.034260888,onsample
layer1_0,0.057936873,onsample
layer1_0,0.03693023,onsample
layer1_0,0.036452416,onsample
layer1_0,0.038530346,onsample
layer1_0,0.03747657,onsample
layer1_0,0.03446873,onsample
layer1_0,0.03385548,onsample
layer1_0,0.028568396,onsample
layer1_0,0.036459666,onsample
layer1_0,0.040231578,onsample
layer1_0,0.021582434,onsample
layer1_0,0.042290527,onsample
layer1_0,0.032782663,onsample
layer1_0,0.03597104,onsample
layer1_0,0.03399424,onsample
layer1_0,0.032556396,onsample
layer1_0,0.036206704,onsample
layer1_0,0.03545725,onsample
layer1_0,0.03792393,onsample
layer1_0,0.037986998,onsample
layer1_0,0.03602341,onsample
layer1_0,0.040825076,onsample
layer1_0,0.03473079,onsample
layer1_0,0.03441238,onsample
layer1_0,0.035140347,onsample
layer1_0,0.033949014,onsample
layer1_0,0.04361615,onsample
layer1_0,0.040748633,onsample
layer1_0,0.041312445,onsample
layer1_0,0.037992295,onsample
layer1_0,0.042283222,onsample
layer1_0,0.03479606,onsample
layer1_0,0.03249911,onsample
layer1_0,0.035365537,onsample
layer1_0,0.036213815,onsample
layer1_0,0.035901584,onsample
layer1_0,0.03635671,onsample
layer1_0,0.036809605,onsample
layer1_0,0.03618412,onsample
layer1_0,0.031704437,onsample
layer1_0,0.03663533,onsample
layer1_0,0.042135585,onsample
layer1_0,0.043568376,onsample
layer1_0,0.033652358,onsample
layer1_0,0.029629493,onsample
layer1_0,0.034979705,onsample
layer1_0,0.04417113,onsample
layer1_0,0.033410456,onsample
layer1_0,0.04097273,onsample
layer1_0,0.039793607,onsample
layer1_0,0.03685591,onsample
layer1_0,0.041284036,onsample
layer1_0,0.02865432,onsample
layer1_0,0.02063238,onsample
layer1_0,0.03576502,onsample
layer1_0,0.03501082,onsample
layer1_0,0.037380602,onsample
layer1_0,0.03600601,onsample
layer1_0,0.034581322,onsample
layer1_0,0.03618274,onsample
layer1_0,0.037212558,onsample
layer1_0,0.02815637,onsample
layer1_0,0.029716033,onsample
layer1_0,0.035558224,onsample
layer1_0,0.028352141,onsample
layer1_0,0.036660288,onsample
layer1_0,0.035937697,onsample
layer1_0,0.031615976,onsample
layer1_0,0.040117502,onsample
layer1_0,0.038312953,onsample
layer1_0,0.035893045,onsample
layer1_0,0.03388819,onsample
layer1_0,0.04006002,onsample
layer1_0,0.03959422,onsample
layer1_0,0.03310612,onsample
layer1_0,0.025714122,onsample
layer1_0,0.03694444,onsample
layer1_0,0.033696402,onsample
layer1_0,0.03405894,onsample
layer1_0,0.036225777,onsample
layer1_0,0.030684238,onsample
layer1_0,0.041238163,onsample
layer1_0,0.035968024,onsample
layer1_0,0.035205957,onsample
layer1_0,0.036846038,onsample
layer1_0,0.038686346,onsample
layer1_0,0.039860588,onsample
layer1_0,0.033870384,onsample
layer1_0,0.027991893,onsample
layer1_0,0.033865597,onsample
layer1_0,0.03297524,onsample
layer1_0,0.03269169,onsample
layer1_0,0.03407386,onsample
layer1_0,0.03521295,onsample
layer1_0,0.038719665,onsample
layer1_0,0.029272113,onsample
layer1_0,0.027299266,onsample
layer1_0,0.039562922,onsample
layer1_0,0.04070729,onsample
layer1_0,0.025540508,onsample
layer1_0,0.022659486,onsample
layer1_0,0.04134113,onsample
layer1_0,0.039841764,onsample
layer1_0,0.035422467,onsample
layer1_0,0.0232003,onsample
layer1_0,0.038714897,onsample
layer1_0,0.027438091,onsample
layer1_0,0.0365841,onsample
layer1_0,0.023207976,onsample
layer1_0,0.028871672,onsample
layer1_0,0.04145068,onsample
layer1_0,0.03682894,onsample
layer1_0,0.034741927,onsample
layer1_0,0.037663396,onsample
layer1_0,0.03757142,onsample
layer1_0,0.030074578,onsample
layer1_0,0.0285836,onsample
layer1_0,0.01649862,onsample
layer1_0,0.036463913,onsample
layer1_0,0.04604007,onsample
layer1_0,0.031064078,onsample
layer1_0,0.040317405,onsample
layer1_0,0.035147153,onsample
layer1_0,0.033900876,onsample
layer1_0,0.03722774,onsample
layer1_0,0.025904084,onsample
layer1_0,0.033861272,onsample
layer1_0,0.039910004,onsample
layer1_0,0.033663373,onsample
layer1_0,0.025299074,onsample
layer1_0,0.03465446,onsample
layer1_0,0.03375149,onsample
layer1_0,0.036032658,onsample
layer1_0,0.030425025,onsample
layer1_0,0.03371633,onsample
layer1_0,0.03268802,onsample
layer1_0,0.035446465,onsample
layer1_0,0.03431678,onsample
layer1_0,0.036139704,onsample
layer1_0,0.024898928,onsample
layer1_0,0.03560178,onsample
layer1_0,0.021135269,onsample
layer1_0,0.038567223,onsample
layer1_0,0.036915608,onsample
layer1_0,0.037777882,onsample
layer1_0,0.037331104,onsample
layer1_0,0.033849124,onsample
layer1_0,0.013525743,onsample
layer1_0,0.036409024,onsample
layer1_0,0.037804633,onsample
layer1_0,0.034277253,onsample
layer1_0,0.03939983,onsample
layer1_0,0.037645623,onsample
layer1_0,0.037385363,onsample
layer1_0,0.039303232,onsample
layer1_0,0.040185917,onsample
layer1_0,0.034119233,onsample
layer1_0,0.032415356,onsample
layer1_0,0.03696051,onsample
layer1_0,0.038389392,onsample
layer1_0,0.038644288,onsample
layer1_0,0.03984593,onsample
layer1_0,0.03651725,onsample
layer1_0,0.025368292,onsample
layer1_0,0.032850135,onsample
layer1_0,0.029250879,onsample
layer1_0,0.036434982,onsample
layer1_0,0.03656139,onsample
layer1_0,0.023027327,onsample
layer1_0,0.034009166,onsample
layer1_0,0.03442066,onsample
layer1_0,0.028839078,onsample
layer1_0,0.027866881,onsample
layer1_0,0.040954944,onsample
layer1_0,0.038530998,onsample
layer1_0,0.041310307,onsample
layer1_0,0.035247546,onsample
layer1_0,0.037256703,onsample
layer1_0,0.028763834,onsample
layer1_0,0.036296427,onsample
layer1_0,0.03691497,onsample
layer1_0,0.033016525,onsample
layer1_0,0.040280066,onsample
layer1_0,0.027559914,onsample
layer1_0,0.017454816,onsample
layer1_0,0.03766544,onsample
layer1_0,0.039776515,onsample
layer1_0,0.016790006,onsample
layer1_0,0.022847064,onsample
layer1_0,0.04096597,onsample
layer1_0,0.02349253,onsample
layer1_0,0.016523678,onsample
layer1_0,0.034461487,onsample
layer1_0,0.03964924,onsample
layer1_0,0.05028387,onsample
layer1_0,0.03410221,onsample
layer1_0,0.026362967,onsample
layer1_0,0.0353565,onsample
layer1_0,0.03829601,onsample
layer1_0,0.033012576,onsample
layer1_0,0.029896164,onsample
layer1_0,0.038156014,onsample
layer1_0,0.032795593,onsample
layer1_0,0.039898314,onsample
layer1_0,0.028375845,onsample
layer1_0,0.034419987,onsample
layer1_0,0.039435852,onsample
layer1_0,0.019310538,onsample
layer1_0,0.027028069,onsample
layer1_0,0.03378086,onsample
layer1_0,0.03819961,onsample
layer1_0,0.028044438,onsample
layer1_0,0.03533917,onsample
layer1_0,0.039121266,onsample
layer1_0,0.031762548,onsample
layer1_0,0.038744494,onsample
layer1_0,0.017796803,onsample
layer1_0,0.034339003,onsample
layer1_0,0.04070884,onsample
layer1_0,0.037089072,onsample
layer1_0,0.039751317,onsample
layer1_0,0.032630526,onsample
layer1_0,0.030656679,onsample
layer1_0,0.028213348,onsample
layer1_0,0.034798905,onsample
layer1_0,0.03234909,onsample
layer1_0,0.030413562,onsample
layer1_0,0.04114143,onsample
layer1_0,0.034667034,onsample
layer1_0,0.03769246,onsample
layer1_0,0.03842383,onsample
layer1_0,0.036376122,onsample
layer1_0,0.016983308,onsample
layer1_0,0.024174245,onsample
layer1_0,0.039027214,onsample
layer1_0,0.03360203,onsample
layer1_0,0.02465234,onsample
layer1_0,0.036797035,onsample
layer1_0,0.040450353,onsample
layer1_0,0.07974408,onsample
layer1_0,0.037575968,onsample
layer1_0,0.03113199,onsample
layer1_0,0.033518102,onsample
layer1_0,0.034849923,onsample
layer1_0,0.028209774,onsample
layer1_0,0.032755107,onsample
layer1_0,0.03100671,onsample
layer1_0,0.027448423,onsample
layer1_0,0.037091836,onsample
layer1_0,0.03822129,onsample
layer1_0,0.051841628,onsample
layer1_0,0.032132544,onsample
layer1_0,0.033027217,onsample
layer1_0,0.021909816,onsample
layer1_0,0.040299628,onsample
layer1_0,0.033363037,onsample
layer1_0,0.038553268,onsample
layer1_0,0.03986921,onsample
layer1_0,0.024974974,onsample
layer1_0,0.03833544,onsample
layer1_0,0.032444157,onsample
layer1_0,0.029016577,onsample
layer1_0,0.03061768,onsample
layer1_0,0.02766429,onsample
layer1_0,0.03586179,onsample
layer1_0,0.035564397,onsample
layer1_0,0.023481745,onsample
layer1_0,0.033590563,onsample
layer1_0,0.0348172,onsample
layer1_0,0.03598765,onsample
layer1_0,0.036935564,onsample
layer1_0,0.037914947,onsample
layer1_0,0.039927367,onsample
layer1_0,0.03601116,onsample
layer1_0,0.02567516,onsample
layer1_0,0.03924773,onsample
layer1_0,0.036077566,onsample
layer1_0,0.028849062,onsample
layer1_0,0.03660158,onsample
layer1_0,0.113083564,onsample
layer1_0,0.034375407,onsample
layer1_0,0.040611498,onsample
layer1_0,0.03866427,onsample
layer1_0,0.03444099,onsample
layer1_0,0.039475538,onsample
layer1_0,0.037838437,onsample
layer1_0,0.030662917,onsample
layer1_0,0.056473665,onsample
layer1_0,0.039172772,onsample
layer1_0,0.027121486,onsample
layer1_0,0.03120765,onsample
layer1_0,0.030364035,onsample
layer1_0,0.02564429,onsample
layer1_0,0.035501648,onsample
layer1_0,0.024592426,onsample
layer1_0,0.035709415,onsample
layer1_0,0.033176977,onsample
layer1_0,0.035362396,onsample
layer1_0,0.034048036,onsample
layer1_0,0.064658955,onsample
layer1_0,0.041977018,onsample
layer1_0,0.03425624,onsample
layer1_0,0.035641097,onsample
layer1_0,0.036006182,onsample
layer1_0,0.03309338,onsample
layer1_0,0.039853178,onsample
layer1_0,0.03966215,onsample
layer1_0,0.036655217,onsample
layer1_0,0.033966728,onsample
layer1_0,0.036960702,onsample
layer1_0,0.05046104,onsample
layer1_0,0.036587466,onsample
layer1_0,0.039492384,onsample
layer1_0,0.04060489,onsample
layer1_0,0.03248091,onsample
layer1_0,0.019009652,onsample
layer1_0,0.033406626,onsample
layer1_0,0.036781784,onsample
layer1_0,0.037052367,onsample
layer1_0,0.039966032,onsample
layer1_0,0.035035856,onsample
layer1_0,0.025608595,onsample
layer1_0,0.034445178,onsample
layer1_0,0.040610276,onsample
layer1_0,0.022608679,onsample
layer1_0,0.04161368,onsample
layer1_0,0.033614688,onsample
layer1_0,0.037704892,onsample
layer1_0,0.035075333,onsample
layer1_0,0.042081293,onsample
layer1_0,0.032936983,onsample
layer1_0,0.03676676,onsample
layer1_0,0.041348264,onsample
layer1_0,0.03407811,onsample
layer1_0,0.04138508,onsample
layer1_0,0.04324943,onsample
layer1_0,0.029523762,onsample
layer1_0,0.03948679,onsample
layer1_0,0.034473024,onsample
layer1_0,0.038220488,onsample
layer1_0,0.026729228,onsample
layer1_0,0.039803892,onsample
layer1_0,0.037684243,onsample
layer1_0,0.03163279,onsample
layer1_0,0.027312707,onsample
layer1_0,0.035352606,onsample
layer1_0,0.033996195,onsample
layer1_0,0.0328893,onsample
layer1_0,0.027413787,onsample
layer1_0,0.038979914,onsample
layer1_0,0.035569236,onsample
layer1_0,0.04140512,onsample
layer1_0,0.030189086,onsample
layer1_0,0.034427322,onsample
layer1_0,0.017845524,onsample
layer1_0,0.03537437,onsample
layer1_0,0.036410425,onsample
layer1_0,0.020853145,onsample
layer1_0,0.024042146,onsample
layer1_0,0.02762511,onsample
layer1_0,0.034236435,onsample
layer1_0,0.036483634,onsample
layer1_0,0.039518673,onsample
layer1_0,0.035180368,onsample
layer1_0,0.027627217,onsample
layer1_0,0.03761383,onsample
layer1_0,0.034921452,onsample
layer1_0,0.038485862,onsample
layer1_0,0.034194734,onsample
layer1_0,0.030937187,onsample
layer1_0,0.032323983,onsample
